Hit,Title,Artist,Featuring,Artist_Feat
0,Don't Let the Sun Go Down on Me,Elton John,0,Elton John
0,Tubular Bells,Mike Oldfield,0,Mike Oldfield
0,A Love Song,Anne Murray,0,Anne Murray
0,I'm Leaving It Up to You,Donny and Marie Osmond,0,Donny and Marie Osmond
0,Hello It's Me,Todd Rundgren,0,Todd Rundgren
0,I Love,Tom T. Hall,0,Tom T. Hall
0,Clap for the Wolfman,The Guess Who featuring Wolfman Jack,1,The Guess Who 
0,I'll Have to Say I Love You in a Song,Jim Croce,0,Jim Croce
0,The Lord's Prayer,Sister Janet Mead,0,Sister Janet Mead
0,Trying to Hold on to My Woman,Lamont Dozier,0,Lamont Dozier
0,Don't You Worry 'bout a Thing,Stevie Wonder,0,Stevie Wonder
0,A Very Special Love Song,Charlie Rich,0,Charlie Rich
0,My Girl Bill,Jim Stafford,0,Jim Stafford
0,Helen Wheels,Paul McCartney and Wings,0,Paul McCartney and Wings
0,My Mistake (Was to Love You),Diana Ross & Marvin Gaye,0,Diana Ross & Marvin Gaye
0,Wildwood Weed,Jim Stafford,0,Jim Stafford
0,Beach Baby,The First Class,0,The First Class
0,Me and Baby Brother,War,0,War
0,Rockin' Roll Baby,The Stylistics,0,The Stylistics
0,I Honestly Love You,Olivia Newton-John,0,Olivia Newton-John
0,Call on Me,Chicago,0,Chicago
0,Wild Thing,Fancy,0,Fancy
0,Mighty Love,The Spinners,0,The Spinners
1,Love Will Keep Us Together,Captain & Tennille,0,Captain & Tennille
1,Rhinestone Cowboy,Glen Campbell,0,Glen Campbell
1,Philadelphia Freedom,Elton John,0,Elton John
1,Before the Next Teardrop Falls,Freddy Fender,0,Freddy Fender
1,My Eyes Adored You,Frankie Valli,0,Frankie Valli
1,Some Kind of Wonderful,Grand Funk Railroad,0,Grand Funk Railroad
1,Shining Star,"Earth, Wind & Fire",0,"Earth, Wind & Fire"
1,Fame,David Bowie,0,David Bowie
1,Laughter in the Rain,Neil Sedaka,0,Neil Sedaka
1,One of These Nights,Eagles,0,Eagles
0,Thank God I'm a Country Boy,John Denver,0,John Denver
0,Jive Talkin',Bee Gees,0,Bee Gees
0,Best of My Love,Eagles,0,Eagles
0,Lovin' You,Minnie Riperton,0,Minnie Riperton
0,Kung Fu Fighting,Carl Douglas,0,Carl Douglas
0,Black Water,The Doobie Brothers,0,The Doobie Brothers
0,The Ballroom Blitz,Sweet,0,Sweet
0,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,B.J. Thomas,0,B.J. Thomas
0,He Don't Love You (Like I Love You),Tony Orlando and Dawn,0,Tony Orlando and Dawn
0,At Seventeen,Janis Ian,0,Janis Ian
0,Pick Up the Pieces,Average White Band,0,Average White Band
0,The Hustle,Van McCoy & the Soul City Symphony,0,Van McCoy & the Soul City Symphony
0,Lady Marmalade,Labelle,0,Labelle
0,Why Can't We Be Friends?,War,0,War
0,Love Won't Let Me Wait,Major Harris,0,Major Harris
0,Boogie On Reggae Woman,Stevie Wonder,0,Stevie Wonder
0,Wasted Days and Wasted Nights,Freddy Fender,0,Freddy Fender
0,Angie Baby,Helen Reddy,0,Helen Reddy
0,Fight the Power,The Isley Brothers,0,The Isley Brothers
0,Jackie Blue,Ozark Mountain Daredevils,0,Ozark Mountain Daredevils
0,Fire,Ohio Players,0,Ohio Players
0,Magic,Pilot,0,Pilot
0,Please Mr. Postman,The Carpenters,0,The Carpenters
0,Sister Golden Hair,America,0,America
0,Lucy in the Sky with Diamonds,Elton John,0,Elton John
0,Mandy,Barry Manilow,0,Barry Manilow
0,Have You Never Been Mellow,Olivia Newton-John,0,Olivia Newton-John
0,Could It Be Magic,Barry Manilow,0,Barry Manilow
0,Cat's in the Cradle,Harry Chapin,0,Harry Chapin
0,Wildfire,Michael Martin Murphey,0,Michael Martin Murphey
0,I'm Not Lisa,Jessi Colter,0,Jessi Colter
0,Listen to What the Man Said,Wings,0,Wings
0,I'm Not in Love,10cc,0,10cc
0,I Can Help,Billy Swan,0,Billy Swan
0,Fallin' in Love,"Hamilton, Joe Frank & Reynolds",0,"Hamilton, Joe Frank & Reynolds"
0,Feelings,Morris Albert,0,Morris Albert
0,When Will I Be Loved,Linda Ronstadt,0,Linda Ronstadt
0,Chevy Van,Sammy Johns,0,Sammy Johns
0,"You're the First, the Last, My Everything",Barry White,0,Barry White
0,Please Mr. Please,Olivia Newton-John,0,Olivia Newton-John
0,You're No Good,Linda Ronstadt,0,Linda Ronstadt
0,Dynomite,Bazuka,0,Bazuka
0,Walking in Rhythm,The Blackbyrds,0,The Blackbyrds
0,The Way We Were/Try to Remember,Gladys Knight & the Pips,0,Gladys Knight & the Pips
0,Midnight Blue,Melissa Manchester,0,Melissa Manchester
0,"Don't Call Us, We'll Call You",Sugarloaf,0,Sugarloaf
0,Poetry Man,Phoebe Snow,0,Phoebe Snow
0,How Long?,Ace,0,Ace
0,Express,B.T. Express,0,B.T. Express
0,That's the Way of the World,"Earth, Wind & Fire",0,"Earth, Wind & Fire"
0,Lady,Styx,0,Styx
0,Bad Time,Grand Funk,0,Grand Funk
0,Only Women Bleed,Alice Cooper,0,Alice Cooper
0,Doctor's Orders,Carol Douglas,0,Carol Douglas
0,Get Down Tonight,KC and the Sunshine Band,0,KC and the Sunshine Band
0,One Man Woman/One Woman Man,Paul Anka & Odia Coates,0,Paul Anka & Odia Coates
0,You Are So Beautiful,Joe Cocker,0,Joe Cocker
0,Feel Like Makin' Love,Bad Company,0,Bad Company
0,How Sweet It Is (To Be Loved by You),James Taylor,0,James Taylor
0,Dance with Me,Orleans,0,Orleans
0,Cut the Cake,Average White Band,0,Average White Band
0,Never Can Say Goodbye,Gloria Gaynor,0,Gloria Gaynor
0,I Don't Like to Sleep Alone,Paul Anka & Odia Coates,0,Paul Anka & Odia Coates
0,Morning Side of the Mountain,Donny & Marie Osmond,0,Donny & Marie Osmond
0,When Will I See You Again,The Three Degrees,0,The Three Degrees
0,"Get Down, Get Down (Get on the Floor)",Joe Simon,0,Joe Simon
0,I'm Sorry,John Denver,0,John Denver
0,Killer Queen,Queen,0,Queen
0,Shoeshine Boy,Eddie Kendricks,0,Eddie Kendricks
0,Do It ('Til You're Satisfied),B.T. Express,0,B.T. Express
0,Can't Get It Out of My Head,Electric Light Orchestra,0,Electric Light Orchestra
0,Sha-La-La (Make Me Happy),Al Green,0,Al Green
0,Lonely People,America,0,America
0,You Got the Love,Rufus,0,Rufus
0,The Rockford Files Theme,Mike Post,0,Mike Post
0,It Only Takes a Minute,Tavares,0,Tavares
0,No No Song,Ringo Starr,0,Ringo Starr
0,Junior's Farm,Paul McCartney & Wings,0,Paul McCartney & Wings
0,Bungle in the Jungle,Jethro Tull,0,Jethro Tull
0,Long Tall Glasses (I Can Dance),Leo Sayer,0,Leo Sayer
0,Misty,Ray Stevens,0,Ray Stevens
0,Someone Saved My Life Tonight,Elton John,0,Elton John
0,Bad Blood,Neil Sedaka,0,Neil Sedaka
0,Only Yesterday,The Carpenters,0,The Carpenters
0,I'm on Fire,Dwight Twilley Band,0,Dwight Twilley Band
0,Only You (And You Alone),Ringo Starr,0,Ringo Starr
0,Third Rate Romance,Amazing Rhythm Aces,0,Amazing Rhythm Aces
0,You Ain't Seen Nothing Yet,Bachman–Turner Overdrive,0,Bachman–Turner Overdrive
0,Swearin' to God,Frankie Valli,0,Frankie Valli
0,Get Dancin',Disco-Tex and the Sex-O-Lettes,0,Disco-Tex and the Sex-O-Lettes
1,Silly Love Songs,Wings,0,Wings
1,Don't Go Breaking My Heart,Elton John & Kiki Dee,0,Elton John & Kiki Dee
1,Disco Lady,Johnnie Taylor,0,Johnnie Taylor
1,"December, 1963 (Oh, What a Night)",The Four Seasons,0,The Four Seasons
1,Play That Funky Music,Wild Cherry,0,Wild Cherry
1,Kiss and Say Goodbye,The Manhattans,0,The Manhattans
1,Love Machine,The Miracles,0,The Miracles
1,50 Ways to Leave Your Lover,Paul Simon,0,Paul Simon
1,Love Is Alive,Gary Wright,0,Gary Wright
1,A Fifth of Beethoven,Walter Murphy & The Big Apple Band,0,Walter Murphy & The Big Apple Band
0,Sara Smile,Hall & Oates,0,Hall & Oates
0,Afternoon Delight,Starland Vocal Band,0,Starland Vocal Band
0,I Write the Songs,Barry Manilow,0,Barry Manilow
0,"Fly, Robin, Fly",Silver Convention,0,Silver Convention
0,Love Hangover,Diana Ross,0,Diana Ross
0,Get Closer,Seals and Crofts,0,Seals and Crofts
0,"More, More, More",Andrea True Connection,0,Andrea True Connection
0,Bohemian Rhapsody,Queen,0,Queen
0,Misty Blue,Dorothy Moore,0,Dorothy Moore
0,Boogie Fever,The Sylvers,0,The Sylvers
0,I'd Really Love to See You Tonight,England Dan & John Ford Coley,0,England Dan & John Ford Coley
0,You Sexy Thing,Hot Chocolate,0,Hot Chocolate
0,Love Hurts,Nazareth,0,Nazareth
0,Get Up and Boogie,Silver Convention,0,Silver Convention
0,Take It to the Limit,Eagles,0,Eagles
0,"(Shake, Shake, Shake) Shake Your Booty",KC and the Sunshine Band,0,KC and the Sunshine Band
0,Sweet Love,Commodores,0,Commodores
0,Right Back Where We Started From,Maxine Nightingale,0,Maxine Nightingale
0,Theme from S.W.A.T.,Rhythm Heritage,0,Rhythm Heritage
0,Love Rollercoaster,Ohio Players,0,Ohio Players
0,You Should Be Dancing,Bee Gees,0,Bee Gees
0,You'll Never Find Another Love Like Mine,Lou Rawls,0,Lou Rawls
0,Golden Years,David Bowie,0,David Bowie
0,Moonlight Feels Right,Starbuck,0,Starbuck
0,Only Sixteen,Dr. Hook,0,Dr. Hook
0,Let Your Love Flow,The Bellamy Brothers,0,The Bellamy Brothers
0,Dream Weaver,Gary Wright,0,Gary Wright
0,Turn the Beat Around,Vicki Sue Robinson,0,Vicki Sue Robinson
0,Lonely Night (Angel Face),Captain & Tennille,0,Captain & Tennille
0,All by Myself,Eric Carmen,0,Eric Carmen
0,Love to Love You Baby,Donna Summer,0,Donna Summer
0,Deep Purple,Donny & Marie Osmond,0,Donny & Marie Osmond
0,Theme from Mahogany (Do You Know Where You're Going To),Diana Ross,0,Diana Ross
0,Sweet Thing,Rufus,0,Rufus
0,That's the Way (I Like It),KC and the Sunshine Band,0,KC and the Sunshine Band
0,A Little Bit More,Dr. Hook,0,Dr. Hook
0,Shannon,Henry Gross,0,Henry Gross
0,If You Leave Me Now,Chicago,0,Chicago
0,Lowdown,Boz Scaggs,0,Boz Scaggs
0,Show Me the Way,Peter Frampton,0,Peter Frampton
0,Dream On,Aerosmith,0,Aerosmith
0,I Love Music,The O'Jays,0,The O'Jays
0,Say You Love Me,Fleetwood Mac,0,Fleetwood Mac
0,Times of Your Life,Paul Anka,0,Paul Anka
0,Devil Woman,Cliff Richard,0,Cliff Richard
0,Fooled Around and Fell in Love,Elvin Bishop,0,Elvin Bishop
0,Convoy,C. W. McCall,0,C. W. McCall
0,Welcome Back,John Sebastian,0,John Sebastian
0,Sing a Song,"Earth, Wind & Fire",0,"Earth, Wind & Fire"
0,Heaven Must Be Missing an Angel,Tavares,0,Tavares
0,I'll Be Good to You,The Brothers Johnson,0,The Brothers Johnson
0,Rock and Roll Music,The Beach Boys,0,The Beach Boys
0,Shop Around,Captain & Tennille,0,Captain & Tennille
0,Saturday Night,Bay City Rollers,0,Bay City Rollers
0,Island Girl,Elton John,0,Elton John
0,Let's Do It Again,The Staple Singers,0,The Staple Singers
0,Let 'Em In,Wings,0,Wings
0,Baby Face,Wing and a Prayer Fife and Drum Corps,0,Wing and a Prayer Fife and Drum Corps
0,This Masquerade,George Benson,0,George Benson
0,Evil Woman,Electric Light Orchestra,0,Electric Light Orchestra
0,Wham Bam,Silver,0,Silver
0,I'm Easy,Keith Carradine,0,Keith Carradine
0,Wake Up Everybody,Harold Melvin & the Blue Notes,0,Harold Melvin & the Blue Notes
0,Summer,War,0,War
0,Let Her In,John Travolta,0,John Travolta
0,Fox on the Run,Sweet,0,Sweet
0,Rhiannon,Fleetwood Mac,0,Fleetwood Mac
0,Got to Get You into My Life,The Beatles,0,The Beatles
0,Fanny (Be Tender with My Love),Bee Gees,0,Bee Gees
0,Getaway,"Earth, Wind & Fire",0,"Earth, Wind & Fire"
0,She's Gone,Hall & Oates,0,Hall & Oates
0,Still the One,Orleans,0,Orleans
0,You're My Best Friend,Queen,0,Queen
0,With Your Love,Jefferson Starship,0,Jefferson Starship
0,Slow Ride,Foghat,0,Foghat
0,Who'd She Coo?,Ohio Players,0,Ohio Players
0,The Boys Are Back in Town,Thin Lizzy,0,Thin Lizzy
0,Walk Away from Love,David Ruffin,0,David Ruffin
0,"Baby, I Love Your Way (Live)",Peter Frampton,0,Peter Frampton
0,Young Hearts Run Free,Candi Staton,0,Candi Staton
0,Money Honey,Bay City Rollers,0,Bay City Rollers
0,Give Up the Funk (Tear the Roof off the Sucker),Parliament,0,Parliament
0,Junk Food Junkie,Larry Groce,0,Larry Groce
0,Tryin' to Get the Feeling Again,Barry Manilow,0,Barry Manilow
0,Rock and Roll All Nite,Kiss,0,Kiss
0,Disco Duck,Rick Dees & His Cast of Idiots,0,Rick Dees & His Cast of Idiots
0,Take the Money and Run,Steve Miller Band,0,Steve Miller Band
0,Squeeze Box,The Who,0,The Who
0,Country Boy (You Got Your Feet in L.A.),Glen Campbell,0,Glen Campbell
1,Tonight's the Night (Gonna Be Alright),Rod Stewart,0,Rod Stewart
1,I Just Want to Be Your Everything,Andy Gibb,0,Andy Gibb
1,Best of My Love,The Emotions,0,The Emotions
1,Evergreen (Love Theme from A Star Is Born),Barbra Streisand,0,Barbra Streisand
1,Angel in Your Arms,Hot,0,Hot
1,I Like Dreamin',Kenny Nolan,0,Kenny Nolan
1,Don't Leave Me This Way,Thelma Houston,0,Thelma Houston
1,(Your Love Has Lifted Me) Higher and Higher,Rita Coolidge,0,Rita Coolidge
1,Undercover Angel,Alan O'Day,0,Alan O'Day
1,Torn Between Two Lovers,Mary MacGregor,0,Mary MacGregor
0,I'm Your Boogie Man,KC and the Sunshine Band,0,KC and the Sunshine Band
0,Dancing Queen,ABBA,0,ABBA
0,You Make Me Feel Like Dancing,Leo Sayer,0,Leo Sayer
0,Margaritaville,Jimmy Buffett,0,Jimmy Buffett
0,Telephone Line,Electric Light Orchestra,0,Electric Light Orchestra
0,Whatcha Gonna Do?,Pablo Cruise,0,Pablo Cruise
0,Do You Wanna Make Love,Peter McCann,0,Peter McCann
0,Sir Duke,Stevie Wonder,0,Stevie Wonder
0,Hotel California,Eagles,0,Eagles
0,Got to Give It Up,Marvin Gaye,0,Marvin Gaye
0,Gonna Fly Now,Bill Conti,0,Bill Conti
0,Southern Nights,Glen Campbell,0,Glen Campbell
0,Rich Girl,Hall & Oates,0,Hall & Oates
0,When I Need You,Leo Sayer,0,Leo Sayer
0,Hot Line,The Sylvers,0,The Sylvers
0,Car Wash,Rose Royce,0,Rose Royce
0,You Don't Have to Be a Star (To Be in My Show),Marilyn McCoo & Billy Davis Jr.,0,Marilyn McCoo & Billy Davis Jr.
0,Fly Like an Eagle,Steve Miller Band,0,Steve Miller Band
0,Don't Give Up on Us,David Soul,0,David Soul
0,On and On,Stephen Bishop,0,Stephen Bishop
0,Feels Like the First Time,Foreigner,0,Foreigner
0,Couldn't Get It Right,Climax Blues Band,0,Climax Blues Band
0,Easy,Commodores,0,Commodores
0,Right Time of the Night,Jennifer Warnes,0,Jennifer Warnes
0,I've Got Love on My Mind,Natalie Cole,0,Natalie Cole
0,Blinded by the Light,Manfred Mann's Earth Band,0,Manfred Mann's Earth Band
0,Looks Like We Made It,Barry Manilow,0,Barry Manilow
0,So in to You,Atlanta Rhythm Section,0,Atlanta Rhythm Section
0,Dreams,Fleetwood Mac,0,Fleetwood Mac
0,Enjoy Yourself,The Jacksons,0,The Jacksons
0,Dazz,Brick,0,Brick
0,I'm in You,Peter Frampton,0,Peter Frampton
0,Lucille,Kenny Rogers,0,Kenny Rogers
0,The Things We Do for Love,10cc,0,10cc
0,Da Doo Ron Ron,Shaun Cassidy,0,Shaun Cassidy
0,Handy Man,James Taylor,0,James Taylor
0,Just a Song Before I Go,"Crosby, Stills & Nash",0,"Crosby, Stills & Nash"
0,You and Me,Alice Cooper,0,Alice Cooper
0,Swayin' to the Music (Slow Dancing),Johnny Rivers,0,Johnny Rivers
0,Lonely Boy,Andrew Gold,0,Andrew Gold
0,I Wish,Stevie Wonder,0,Stevie Wonder
0,Don't Stop,Fleetwood Mac,0,Fleetwood Mac
0,Barracuda,Heart,0,Heart
0,Strawberry Letter 23,The Brothers Johnson,0,The Brothers Johnson
0,Night Moves,Bob Seger & The Silver Bullet Band,0,Bob Seger & The Silver Bullet Band
0,You're My World,Helen Reddy,0,Helen Reddy
0,Heard It in a Love Song,The Marshall Tucker Band,0,The Marshall Tucker Band
0,Carry On Wayward Son,Kansas,0,Kansas
0,New Kid in Town,Eagles,0,Eagles
0,My Heart Belongs to Me,Barbra Streisand,0,Barbra Streisand
0,After the Lovin',Engelbert Humperdinck,0,Engelbert Humperdinck
0,Jet Airliner,Steve Miller Band,0,Steve Miller Band
0,Stand Tall,Burton Cummings,0,Burton Cummings
0,Way Down,Elvis Presley,0,Elvis Presley
0,Weekend in New England,Barry Manilow,0,Barry Manilow
0,It Was Almost Like a Song,Ronnie Milsap,0,Ronnie Milsap
0,Smoke from a Distant Fire,Sanford-Townsend Band,0,Sanford-Townsend Band
0,Cold as Ice,Foreigner,0,Foreigner
0,Ariel,Dean Friedman,0,Dean Friedman
0,Lost Without Your Love,Bread,0,Bread
0,Star Wars Theme/Cantina Band,Meco,0,Meco
0,Float On,The Floaters,0,The Floaters
0,Jeans On,Lord David Dundas,0,Lord David Dundas
0,Lido Shuffle,Boz Scaggs,0,Boz Scaggs
0,Keep It Comin' Love,KC and the Sunshine Band,0,KC and the Sunshine Band
0,You Made Me Believe in Magic,Bay City Rollers,0,Bay City Rollers
0,Livin' Thing,Electric Light Orchestra,0,Electric Light Orchestra
0,Give a Little Bit,Supertramp,0,Supertramp
0,That's Rock 'n' Roll,Shaun Cassidy,0,Shaun Cassidy
0,Love So Right,Bee Gees,0,Bee Gees
0,The Rubberband Man,The Spinners,0,The Spinners
0,I Never Cry,Alice Cooper,0,Alice Cooper
0,Nobody Does It Better,Carly Simon,0,Carly Simon
0,High School Dance,The Sylvers,0,The Sylvers
0,Love's Grown Deep,Kenny Nolan,0,Kenny Nolan
0,Ain't Gonna Bump No More (With No Big Fat Woman),Joe Tex,0,Joe Tex
0,I Wanna Get Next to You,Rose Royce,0,Rose Royce
0,Somebody to Love,Queen,0,Queen
0,Muskrat Love,Captain & Tennille,0,Captain & Tennille
0,Walk This Way,Aerosmith,0,Aerosmith
0,Cherchez La Femme,Dr. Buzzard's Original Savannah Band,0,Dr. Buzzard's Original Savannah Band
0,Year of the Cat,Al Stewart,0,Al Stewart
0,Boogie Nights,Heatwave,0,Heatwave
0,Go Your Own Way,Fleetwood Mac,0,Fleetwood Mac
0,Sorry Seems to Be the Hardest Word,Elton John,0,Elton John
0,Don't Worry Baby,B.J. Thomas,0,B.J. Thomas
0,"Knowing Me, Knowing You",ABBA,0,ABBA
0,How Much Love,Leo Sayer,0,Leo Sayer
0,Star Wars (Main Title),London Symphony Orchestra,0,London Symphony Orchestra
0,Devil's Gun,C.J. & Company,0,C.J. & Company
1,Shadow Dancing,Andy Gibb,0,Andy Gibb
1,Night Fever,Bee Gees,0,Bee Gees
1,You Light Up My Life,Debby Boone,0,Debby Boone
1,Stayin' Alive,Bee Gees,0,Bee Gees
1,Kiss You All Over,Exile,0,Exile
1,How Deep Is Your Love,Bee Gees,0,Bee Gees
1,Baby Come Back,Player,0,Player
1,(Love Is) Thicker Than Water,Andy Gibb,0,Andy Gibb
1,Boogie Oogie Oogie,A Taste of Honey,0,A Taste of Honey
1,Three Times a Lady,Commodores,0,Commodores
0,Grease,Frankie Valli,0,Frankie Valli
0,I Go Crazy,Paul Davis,0,Paul Davis
0,You're the One That I Want,John Travolta & Olivia Newton-John,0,John Travolta & Olivia Newton-John
0,Emotion,Samantha Sang,0,Samantha Sang
0,Lay Down Sally,Eric Clapton,0,Eric Clapton
0,Miss You,The Rolling Stones,0,The Rolling Stones
0,Just the Way You Are,Billy Joel,0,Billy Joel
0,With a Little Luck,Wings,0,Wings
0,If I Can't Have You,Yvonne Elliman,0,Yvonne Elliman
0,"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",Chic,0,Chic
0,Feels So Good,Chuck Mangione,0,Chuck Mangione
0,Hot Child in the City,Nick Gilder,0,Nick Gilder
0,Love Is Like Oxygen,Sweet,0,Sweet
0,It's a Heartache,Bonnie Tyler,0,Bonnie Tyler
0,We Will Rock You/We Are the Champions,Queen,0,Queen
0,Baker Street,Gerry Rafferty,0,Gerry Rafferty
0,Can't Smile Without You,Barry Manilow,0,Barry Manilow
0,"Too Much, Too Little, Too Late",Johnny Mathis & Deniece Williams,0,Johnny Mathis & Deniece Williams
0,Dance With Me,Peter Brown,0,Peter Brown
0,Two Out of Three Ain't Bad,Meat Loaf,0,Meat Loaf
0,Jack And Jill,Raydio,0,Raydio
0,Take a Chance on Me,ABBA,0,ABBA
0,Sometimes When We Touch,Dan Hill,0,Dan Hill
0,Last Dance,Donna Summer,0,Donna Summer
0,Hopelessly Devoted to You,Olivia Newton-John,0,Olivia Newton-John
0,Hot Blooded,Foreigner,0,Foreigner
0,You're in My Heart (The Final Acclaim),Rod Stewart,0,Rod Stewart
0,The Closer I Get to You,Roberta Flack & Donny Hathaway,0,Roberta Flack & Donny Hathaway
0,Dust in the Wind,Kansas,0,Kansas
0,Magnet and Steel,Walter Egan,0,Walter Egan
0,Short People,Randy Newman,0,Randy Newman
0,Use ta Be My Girl,The O'Jays,0,The O'Jays
0,Our Love,Natalie Cole,0,Natalie Cole
0,Love Will Find a Way,Pablo Cruise,0,Pablo Cruise
0,An Everlasting Love,Andy Gibb,0,Andy Gibb
0,Love Is in the Air,John Paul Young,0,John Paul Young
0,Goodbye Girl,David Gates,0,David Gates
0,Slip Slidin' Away,Paul Simon,0,Paul Simon
0,The Groove Line,Heatwave,0,Heatwave
0,Thunder Island,Jay Ferguson,0,Jay Ferguson
0,Imaginary Lover,Atlanta Rhythm Section,0,Atlanta Rhythm Section
0,Still the Same,Bob Seger & The Silver Bullet Band,0,Bob Seger & The Silver Bullet Band
0,My Angel Baby,Toby Beau,0,Toby Beau
0,Disco Inferno,The Trammps,0,The Trammps
0,On Broadway,George Benson,0,George Benson
0,Come Sail Away,Styx,0,Styx
0,(Every Time I Turn Around) Back in Love Again,L.T.D.,0,L.T.D.
0,This Time I'm in It for Love,Player,0,Player
0,You Belong to Me,Carly Simon,0,Carly Simon
0,Here You Come Again,Dolly Parton,0,Dolly Parton
0,Blue Bayou,Linda Ronstadt,0,Linda Ronstadt
0,Peg,Steely Dan,0,Steely Dan
0,You Needed Me,Anne Murray,0,Anne Murray
0,Shame,"Evelyn ""Champagne"" King",0,"Evelyn ""Champagne"" King"
0,Reminiscing,Little River Band,0,Little River Band
0,Count On Me,Jefferson Starship,0,Jefferson Starship
0,Baby Hold On,Eddie Money,0,Eddie Money
0,Hey Deanie,Shaun Cassidy,0,Shaun Cassidy
0,Summer Nights,John Travolta & Olivia Newton-John,0,John Travolta & Olivia Newton-John
0,What's Your Name,Lynyrd Skynyrd,0,Lynyrd Skynyrd
0,Don't It Make My Brown Eyes Blue,Crystal Gayle,0,Crystal Gayle
0,Because the Night,Patti Smith Group,0,Patti Smith Group
0,Every Kinda People,Robert Palmer,0,Robert Palmer
0,Copacabana,Barry Manilow,0,Barry Manilow
0,Always and Forever,Heatwave,0,Heatwave
0,You and I,Rick James,0,Rick James
0,Serpentine Fire,"Earth, Wind & Fire",0,"Earth, Wind & Fire"
0,Sentimental Lady,Bob Welch,0,Bob Welch
0,Falling,LeBlanc & Carr,0,LeBlanc & Carr
0,Don't Let Me Be Misunderstood,Santa Esmeralda,0,Santa Esmeralda
0,Bluer Than Blue,Michael Johnson,0,Michael Johnson
