Hit,Title,Artist,Featuring,Artist_Feat,lookup,available_markets,release_date,total_followers,genres,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence
0,Turn Back the Hands of Time,Tyrone Davis,0,Tyrone Davis,Turn Back the Hands of Time Tyrone Davis,183.0,1970,158094.0,"['chicago soul', 'classic soul', 'funk', 'quiet storm', 'soul', 'southern soul']",44.0,0.168,0.563,178653.0,0.655,0.0,6.0,0.0484,-6.399,0.032,117.794,4.0,0.866
0,Lola,The Kinks,0,The Kinks,Lola The Kinks,183.0,2014-10-20,2297537.0,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'singer-songwriter']",66.0,0.45,0.468,242027.0,0.839,0.481,9.0,0.147,-7.406,0.0361,151.825,4.0,0.934
0,In the Summertime,Mungo Jerry,0,Mungo Jerry,In the Summertime Mungo Jerry,183.0,1970-01-01,74310.0,"['british blues', 'bubblegum pop', 'classic uk pop']",52.0,0.66,0.642,215800.0,0.65,0.0,4.0,0.14,-8.567,0.0623,164.421,4.0,0.973
0,Indiana Wants Me,R. Dean Taylor,0,R. Dean Taylor,Indiana Wants Me R. Dean Taylor,100.0,1997-01-01,1755040.0,[],0.0,0.0364,0.481,231733.0,0.629,0.000273,8.0,0.393,-11.169,0.0355,87.679,4.0,0.66
0,(I Know) I'm Losing You,Rare Earth,0,Rare Earth,(I Know) I'm Losing You Rare Earth,163.0,1994-01-01,149007.0,"['blues rock', 'classic rock', 'country rock', 'psychedelic rock', 'psychedelic soul']",45.0,0.558,0.488,659147.0,0.73,0.0879,11.0,0.0679,-10.636,0.0411,100.442,4.0,0.634
0,"Easy Come, Easy Go",Bobby Sherman,0,Bobby Sherman,"Easy Come, Easy Go Bobby Sherman",184.0,2014-12-03,42141.0,['bubblegum pop'],28.0,0.853,0.539,160000.0,0.386,0.000522,4.0,0.708,-11.197,0.0338,142.823,4.0,0.755
0,Express Yourself,Charles Wright & the Watts 103rd Street Rhythm Band,0,Charles Wright & the Watts 103rd Street Rhythm Band,Express Yourself Charles Wright & the Watts 103rd Street Rhythm Band,184.0,1970,29519.0,"['funk', 'modern funk', 'soul']",46.0,0.48,0.789,233613.0,0.683,0.0,8.0,0.35,-8.835,0.086,92.311,4.0,0.882
0,Still Water (Love),The Four Tops,0,The Four Tops,Still Water (Love) The Four Tops,183.0,1970,991204.0,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soul']",64.0,0.355,0.515,194693.0,0.532,0.000711,10.0,0.498,-12.472,0.0245,94.165,4.0,0.961
0,Make Me Smile,Chicago,0,Chicago,Make Me Smile Chicago,184.0,1975-11-10,3404944.0,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",69.0,0.125,0.641,182067.0,0.697,0.00761,3.0,0.0993,-9.272,0.0513,125.0,4.0,0.781
0,The House of the Rising Sun,Frijid Pink,0,Frijid Pink,The House of the Rising Sun Frijid Pink,176.0,2018-05-10,19982.0,"['blues rock', 'detroit rock', 'proto-metal', 'psychedelic blues-rock', 'psychedelic rock']",26.0,0.0006,0.254,269933.0,0.761,0.0004,7.0,0.265,-3.744,0.0472,118.752,4.0,0.412
0,25 or 6 to 4,Chicago,0,Chicago,25 or 6 to 4 Chicago,184.0,1975-11-10,3404944.0,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",69.0,0.241,0.612,293093.0,0.869,0.0367,7.0,0.0858,-9.866,0.0515,147.502,4.0,0.771
0,My Baby Loves Lovin',White Plains,0,White Plains,My Baby Loves Lovin' White Plains,147.0,1970,6730.0,"['bubblegum pop', 'classic uk pop']",29.0,0.361,0.644,167307.0,0.651,0.0,10.0,0.192,-10.871,0.0294,125.844,4.0,0.871
0,Love or Let Me Be Lonely,The Friends of Distinction,0,The Friends of Distinction,Love or Let Me Be Lonely The Friends of Distinction,184.0,1970-03-01,45244.0,['classic soul'],38.0,0.371,0.565,203333.0,0.564,0.0,9.0,0.197,-12.923,0.0274,95.465,4.0,0.775
0,United We Stand,The Brotherhood of Man,0,The Brotherhood of Man,United We Stand The Brotherhood of Man,70.0,1994-01-01,44038.0,"['bubblegum pop', 'classic uk pop', 'nederpop']",41.0,0.0454,0.443,171867.0,0.478,0.0,5.0,0.39,-13.476,0.0266,82.148,4.0,0.692
0,We've Only Just Begun,The Carpenters,0,The Carpenters,We've Only Just Begun The Carpenters,177.0,1970-01-01,2662950.0,"['adult standards', 'mellow gold', 'soft rock']",72.0,0.749,0.373,184427.0,0.287,9.41e-06,9.0,0.102,-13.461,0.0306,86.467,4.0,0.317
0,Arizona,Mark Lindsay,0,Mark Lindsay,Arizona Mark Lindsay,184.0,1970-03-04,10308.0,['bubblegum pop'],41.0,0.225,0.479,188133.0,0.453,0.00038,3.0,0.143,-12.806,0.0472,81.18,4.0,0.756
0,Fire and Rain,James Taylor,0,James Taylor,Fire and Rain James Taylor,171.0,1976,2223741.0,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",68.0,0.499,0.611,200579.0,0.35,7.84e-06,5.0,0.0844,-14.48,0.0356,76.064,4.0,0.36
0,Groovy Situation,Gene Chandler,0,Gene Chandler,Groovy Situation Gene Chandler,184.0,2008-10-13,73559.0,"['chicago soul', 'classic soul', 'motown', 'northern soul', 'rhythm and blues', 'soul', 'southern soul']",43.0,0.0817,0.702,167707.0,0.55,9.04e-05,5.0,0.0313,-13.913,0.0559,92.377,4.0,0.706
0,Evil Ways,Santana,0,Santana,Evil Ways Santana,184.0,1969,2862195.0,"['blues rock', 'classic rock', 'mexican classic rock']",72.0,0.22,0.704,238267.0,0.528,0.35,5.0,0.14,-13.382,0.0358,117.472,4.0,0.73
0,No Time,The Guess Who,0,The Guess Who,No Time The Guess Who,184.0,1970-01-01,593519.0,"['album rock', 'art rock', 'blues rock', 'bubblegum pop', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter', 'soft rock']",56.0,0.323,0.477,229907.0,0.693,2.13e-06,0.0,0.192,-6.348,0.0351,127.555,4.0,0.593
0,Didn't I (Blow Your Mind This Time),The Delfonics,0,The Delfonics,Didn't I (Blow Your Mind This Time) The Delfonics,160.0,1970,471706.0,"['classic soul', 'funk', 'philly soul', 'quiet storm', 'soul']",51.0,0.795,0.484,201067.0,0.59,0.00306,9.0,0.155,-6.663,0.0283,140.588,4.0,0.324
0,The Wonder of You,Elvis Presley,0,Elvis Presley,The Wonder of You Elvis Presley,184.0,2007,7709175.0,"['rock-and-roll', 'rockabilly']",82.0,0.286,0.448,153200.0,0.691,0.00111,7.0,0.945,-6.957,0.0286,88.836,4.0,0.633
0,Up Around the Bend,Creedence Clearwater Revival,0,Creedence Clearwater Revival,Up Around the Bend Creedence Clearwater Revival,184.0,1970-07-25,5505525.0,"['classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",79.0,0.0606,0.589,161467.0,0.85,0.779,2.0,0.274,-6.143,0.0343,130.318,4.0,0.813
0,(If You Let Me Make Love To You Then) Why Can't I Touch You?,Ronnie Dyson,0,Ronnie Dyson,(If You Let Me Make Love To You Then) Why Can't I Touch You? Ronnie Dyson,184.0,1970-05-01,3945.0,['classic soul'],28.0,0.496,0.398,203747.0,0.692,0.0,0.0,0.394,-8.596,0.045,93.907,4.0,0.65
0,I Just Can't Help Believing,B.J. Thomas,0,B.J. Thomas,I Just Can't Help Believing B.J. Thomas,184.0,1968,202297.0,"['adult standards', 'bubblegum pop', 'classic country pop', 'folk rock', 'mellow gold', 'soft rock']",53.0,0.483,0.554,177627.0,0.464,0.0,5.0,0.174,-8.529,0.0266,134.475,4.0,0.537
0,It's a Shame,The Spinners,0,The Spinners,It's a Shame The Spinners,184.0,1970,795680.0,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul']",60.0,0.0947,0.372,190058.0,0.642,0.0,11.0,0.117,-11.955,0.0594,198.731,4.0,0.705
0,For the Love of Him,Bobbi Martin,0,Bobbi Martin,For the Love of Him Bobbi Martin,183.0,2011-02-01,301.0,[],11.0,0.802,0.475,155720.0,0.606,3.12e-05,9.0,0.743,-8.672,0.0313,113.766,4.0,0.659
0,Mississippi Queen,Mountain,0,Mountain,Mississippi Queen Mountain,182.0,1970,266347.0,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock']",56.0,0.0987,0.581,151293.0,0.624,0.0,9.0,0.0411,-8.346,0.0777,139.714,4.0,0.637
0,I Want to Take You Higher,Ike & Tina Turner,0,Ike & Tina Turner,I Want to Take You Higher Ike & Tina Turner,184.0,1970-05-08,273964.0,"['classic soul', 'funk', 'soul', 'southern soul']",55.0,0.581,0.67,175253.0,0.595,0.0,1.0,0.158,-18.148,0.123,116.421,4.0,0.852
0,The Letter,Joe Cocker,0,Joe Cocker,The Letter Joe Cocker,184.0,1999-08-17,2015020.0,"['blues rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",65.0,0.0543,0.311,250627.0,0.827,0.305,8.0,0.631,-8.056,0.099,176.229,4.0,0.843
0,Ma Belle Amie,Tee-Set,0,Tee-Set,Ma Belle Amie Tee-Set,184.0,1970,4375.0,['nederpop'],30.0,0.11,0.419,194859.0,0.492,0.000681,7.0,0.168,-11.18,0.0448,86.693,4.0,0.706
0,The Bells,The Originals,0,The Originals,The Bells The Originals,184.0,1970-06-01,94317.0,"['classic soul', 'motown', 'northern soul', 'souldies']",40.0,0.321,0.241,179373.0,0.486,0.0,5.0,0.383,-12.043,0.0337,171.092,3.0,0.586
0,Yellow River,Christie,0,Christie,Yellow River Christie,184.0,1970,15578.0,"['bubblegum pop', 'classic uk pop']",37.0,0.0859,0.627,165960.0,0.544,0.0,4.0,0.152,-11.436,0.029,129.851,4.0,0.877
0,Somebody's Been Sleeping,100 Proof (Aged in Soul),0,100 Proof (Aged in Soul),Somebody's Been Sleeping 100 Proof (Aged in Soul),179.0,1972,1755040.0,[],0.0,0.072,0.743,169533.0,0.871,5.17e-06,11.0,0.203,-9.199,0.0551,135.084,4.0,0.795
0,Vehicle,The Ides of March,0,The Ides of March,Vehicle The Ides of March,184.0,1970,16730.0,[],38.0,0.0871,0.474,178067.0,0.734,0.00356,10.0,0.26,-8.813,0.0426,101.751,4.0,0.926
0,Gimme Dat Ding,The Pipkins,0,The Pipkins,Gimme Dat Ding The Pipkins,183.0,1970-01-01,727.0,['novelty'],22.0,0.598,0.649,134107.0,0.741,2.15e-06,7.0,0.0295,-9.469,0.0414,96.791,4.0,0.918
0,Lay a Little Lovin' on Me,Robin McNamara,0,Robin McNamara,Lay a Little Lovin' on Me Robin McNamara,184.0,2010-12-02,64.0,[],4.0,0.483,0.42,228840.0,0.729,0.00295,1.0,0.0369,-9.849,0.0817,107.751,4.0,0.795
0,Up the Ladder to the Roof,The Supremes,0,The Supremes,Up the Ladder to the Roof The Supremes,180.0,1970-04-26,1522549.0,"['adult standards', 'classic girl group', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",64.0,0.549,0.533,191667.0,0.567,2.61e-06,10.0,0.177,-13.743,0.0539,120.157,4.0,0.658
0,Travelin' Band,Creedence Clearwater Revival,0,Creedence Clearwater Revival,Travelin' Band Creedence Clearwater Revival,184.0,1970-07-25,5505525.0,"['classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",79.0,0.0166,0.513,127493.0,0.92,0.0282,6.0,0.178,-6.664,0.0511,166.186,4.0,0.963
0,Come Saturday Morning,The Sandpipers,0,The Sandpipers,Come Saturday Morning The Sandpipers,184.0,1970-08-31,22798.0,"['adult standards', 'bubblegum pop', 'easy listening']",42.0,0.265,0.168,185800.0,0.593,0.00121,2.0,0.189,-10.781,0.0387,155.247,3.0,0.718
0,Psychedelic Shack,The Temptations,0,The Temptations,Psychedelic Shack The Temptations,180.0,1970-01-01,2592700.0,"['classic soul', 'funk', 'memphis soul', 'motown', 'soul']",68.0,0.199,0.663,230293.0,0.822,8.69e-06,5.0,0.0626,-13.119,0.059,108.94,4.0,0.818
0,Without Love (There Is Nothing),Tom Jones,0,Tom Jones,Without Love (There Is Nothing) Tom Jones,183.0,2018-09-07,3349.0,['karaoke'],36.0,0.19,0.251,212838.0,0.225,0.0416,4.0,0.233,-10.514,0.0296,51.639,4.0,0.281
0,Are You Ready?,Pacific Gas & Electric,0,Pacific Gas & Electric,Are You Ready? Pacific Gas & Electric,184.0,1970,5324.0,[],27.0,0.017,0.6,322267.0,0.648,8.12e-05,0.0,0.219,-12.147,0.0617,137.22,4.0,0.84
0,Woodstock,"Crosby, Stills, Nash & Young",0,"Crosby, Stills, Nash & Young","Woodstock Crosby, Stills, Nash & Young",149.0,1970-03-11,1464651.0,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'supergroup']",59.0,0.113,0.457,236533.0,0.544,0.00693,4.0,0.0853,-12.408,0.0554,118.562,4.0,0.55
0,I'll Never Fall in Love Again,Dionne Warwick,0,Dionne Warwick,I'll Never Fall in Love Again Dionne Warwick,184.0,1970,778526.0,"['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'quiet storm', 'soft rock']",62.0,0.717,0.676,174840.0,0.339,9.77e-06,1.0,0.109,-13.805,0.0509,136.882,4.0,0.756
0,Look What They've Done to My Song Ma,The New Seekers,0,The New Seekers,Look What They've Done to My Song Ma The New Seekers,182.0,2019-02-15,49714.0,"['adult standards', 'bubblegum pop', 'classic uk pop', 'merseybeat', 'rock-and-roll', 'soft rock']",45.0,0.803,0.432,199000.0,0.494,0.0,2.0,0.97,-12.017,0.0434,142.426,4.0,0.363
0,Walk A Mile In My Shoes,Joe South,0,Joe South,Walk A Mile In My Shoes Joe South,184.0,1968-01-01,10410.0,"['bubblegum pop', 'merseybeat']",34.0,0.58,0.549,223373.0,0.43,0.886,5.0,0.141,-16.66,0.0364,113.847,4.0,0.715
0,The Thrill Is Gone,B.B. King,0,B.B. King,The Thrill Is Gone B.B. King,184.0,1969-12-05,2511034.0,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']",64.0,0.344,0.547,324733.0,0.46,0.442,11.0,0.0983,-8.759,0.0256,90.768,4.0,0.543
0,It's Only Make Believe,Glen Campbell,0,Glen Campbell,It's Only Make Believe Glen Campbell,184.0,1970-01-01,396965.0,"['adult standards', 'arkansas country', 'classic country pop', 'classic rock', 'folk rock', 'mellow gold', 'nashville sound', 'singer-songwriter', 'soft rock']",62.0,0.191,0.448,147480.0,0.558,0.000735,0.0,0.276,-5.482,0.0299,112.742,3.0,0.537
0,Call Me,Aretha Franklin,0,Aretha Franklin,Call Me Aretha Franklin,170.0,1970-01-15,3045879.0,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",71.0,0.682,0.517,237067.0,0.375,1.28e-06,7.0,0.458,-11.527,0.0341,118.391,3.0,0.306
1,Joy to the World,Three Dog Night,0,Three Dog Night,Joy to the World Three Dog Night,184.0,1970-01-01,833513.0,"['album rock', 'art rock', 'blues rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",59.0,0.464,0.649,220573.0,0.679,0.00121,2.0,0.339,-12.515,0.0316,126.867,4.0,0.971
1,Maggie May/Reason to Believe,Rod Stewart,0,Rod Stewart,Maggie May/Reason to Believe Rod Stewart,184.0,1966-07-01,44266.0,"['country rock', 'folk', 'folk rock', 'mellow gold', 'roots rock', 'singer-songwriter']",49.0,0.425,0.649,119667.0,0.238,0.0,0.0,0.126,-16.858,0.0371,82.17,3.0,0.711
1,It's Too Late/I Feel the Earth Move,Carole King,0,Carole King,It's Too Late/I Feel the Earth Move Carole King,184.0,1971,1317681.0,"['adult standards', 'brill building pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",63.0,0.648,0.711,178560.0,0.576,0.00226,7.0,0.0528,-8.784,0.0305,120.117,4.0,0.644
1,One Bad Apple,The Osmonds,0,The Osmonds,One Bad Apple The Osmonds,184.0,1970-11-14,90351.0,['bubblegum pop'],40.0,0.382,0.6,164973.0,0.567,0.0,0.0,0.213,-7.163,0.0398,101.041,4.0,0.92
1,How Can You Mend a Broken Heart,Bee Gees,0,Bee Gees,How Can You Mend a Broken Heart Bee Gees,184.0,1971-09,6422430.0,"['disco', 'mellow gold', 'soft rock']",78.0,0.548,0.335,237827.0,0.262,0.0,4.0,0.0971,-13.832,0.0393,68.82,4.0,0.203
1,Indian Reservation (The Lament of the Cherokee Reservation Indian),Raiders,0,Raiders,Indian Reservation (The Lament of the Cherokee Reservation Indian) Raiders,184.0,1971,187778.0,"['bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock']",41.0,0.284,0.639,171933.0,0.385,0.00193,2.0,0.0873,-13.253,0.0759,131.714,4.0,0.209
1,Go Away Little Girl,Donny Osmond,0,Donny Osmond,Go Away Little Girl Donny Osmond,184.0,1971-10-11,92006.0,"['adult standards', 'bubblegum pop', 'classic uk pop']",56.0,0.72,0.302,150600.0,0.521,4.74e-06,7.0,0.123,-5.391,0.0354,101.814,4.0,0.364
1,"Take Me Home, Country Roads",John Denver,0,John Denver,"Take Me Home, Country Roads John Denver",184.0,1971,1740927.0,"['adult standards', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",71.0,0.758,0.462,190160.0,0.395,0.0,9.0,0.121,-9.376,0.0264,82.259,4.0,0.625
1,Just My Imagination (Running Away with Me),The Temptations,0,The Temptations,Just My Imagination (Running Away with Me) The Temptations,180.0,1971-01-01,2592700.0,"['classic soul', 'funk', 'memphis soul', 'motown', 'soul']",68.0,0.88,0.425,228160.0,0.242,0.0118,0.0,0.195,-15.424,0.0267,92.472,4.0,0.477
1,Knock Three Times,Tony Orlando and Dawn,0,Tony Orlando and Dawn,Knock Three Times Tony Orlando and Dawn,184.0,1970,129028.0,"['adult standards', 'bubblegum pop', 'classic uk pop', 'soft rock']",48.0,0.158,0.774,176704.0,0.58,0.0,1.0,0.0458,-10.08,0.0512,123.127,4.0,0.923
0,Me and Bobby McGee,Janis Joplin,0,Janis Joplin,Me and Bobby McGee Janis Joplin,184.0,1971-01-11,2988611.0,"['blues rock', 'classic rock', 'psychedelic rock', 'rock']",64.0,0.303,0.43,271333.0,0.463,5.84e-05,2.0,0.152,-10.96,0.0442,93.405,4.0,0.66
0,Tired of Being Alone,Al Green,0,Al Green,Tired of Being Alone Al Green,174.0,1971-08-14,1740172.0,"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",66.0,0.339,0.772,172320.0,0.397,0.00541,7.0,0.0753,-8.585,0.0391,97.964,4.0,0.617
0,Want Ads,Honey Cone,0,Honey Cone,Want Ads Honey Cone,56.0,2010-07-27,267401.0,"['adult standards', 'classic girl group', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",53.0,0.33,0.651,166386.0,0.812,0.000131,1.0,0.0833,-6.912,0.239,189.684,4.0,0.927
0,Smiling Faces Sometimes,The Undisputed Truth,0,The Undisputed Truth,Smiling Faces Sometimes The Undisputed Truth,184.0,1971-07-03,46519.0,"['classic soul', 'funk', 'motown', 'psychedelic soul', 'quiet storm', 'soul', 'southern soul']",40.0,0.252,0.551,198547.0,0.461,2.39e-06,11.0,0.0541,-11.778,0.0255,105.155,4.0,0.739
0,Treat Her Like a Lady,Cornelius Brothers & Sister Rose,0,Cornelius Brothers & Sister Rose,Treat Her Like a Lady Cornelius Brothers & Sister Rose,183.0,1996-01-01,20006.0,['classic soul'],43.0,0.191,0.775,160360.0,0.476,0.0,11.0,0.132,-8.539,0.0355,131.4,4.0,0.928
0,Brown Sugar,The Rolling Stones,0,The Rolling Stones,Brown Sugar The Rolling Stones,184.0,1971-12-20,12501751.0,"['british invasion', 'classic rock', 'rock']",79.0,0.164,0.64,229173.0,0.874,0.000141,0.0,0.0775,-5.772,0.0317,128.395,4.0,0.965
0,You've Got a Friend,James Taylor,0,James Taylor,You've Got a Friend James Taylor,171.0,1976,2223741.0,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",68.0,0.681,0.695,268707.0,0.282,0.0267,9.0,0.0767,-15.359,0.0295,91.681,4.0,0.445
0,Mr. Big Stuff,Jean Knight,0,Jean Knight,Mr. Big Stuff Jean Knight,100.0,1971,20395.0,"['classic soul', 'new orleans soul', 'soul', 'southern soul']",49.0,0.29,0.886,164560.0,0.491,2.46e-06,8.0,0.229,-12.589,0.171,93.236,4.0,0.971
0,Do You Know What I Mean,Lee Michaels,0,Lee Michaels,Do You Know What I Mean Lee Michaels,184.0,1971-11-20,9241.0,['hammond organ'],32.0,0.158,0.788,193801.0,0.861,1.35e-05,0.0,0.0199,-9.745,0.0623,109.232,4.0,0.95
0,The Night They Drove Old Dixie Down,Joan Baez,0,Joan Baez,The Night They Drove Old Dixie Down Joan Baez,184.0,1971,573461.0,"['american folk revival', 'folk', 'folk rock', 'singer-songwriter']",56.0,0.558,0.564,206067.0,0.357,0.0,1.0,0.233,-12.752,0.0326,129.242,4.0,0.477
0,What's Going On,Marvin Gaye,0,Marvin Gaye,What's Going On Marvin Gaye,184.0,1971-05-21,4831366.0,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",74.0,0.447,0.283,233000.0,0.716,0.0,1.0,0.399,-9.632,0.0986,201.96,4.0,0.828
0,Uncle Albert/Admiral Halsey,Paul & Linda McCartney,0,Paul & Linda McCartney,Uncle Albert/Admiral Halsey Paul & Linda McCartney,184.0,2021-06-25,879.0,[],21.0,0.378,0.375,295520.0,0.551,1.18e-05,7.0,0.265,-7.259,0.0288,91.586,4.0,0.473
0,Ain't No Sunshine,Bill Withers,0,Bill Withers,Ain't No Sunshine Bill Withers,184.0,1971-05-01,1419645.0,"['funk', 'quiet storm', 'soul']",72.0,0.457,0.527,125093.0,0.415,1.72e-05,4.0,0.117,-11.451,0.122,78.169,4.0,0.515
0,Signs,Five Man Electrical Band,0,Five Man Electrical Band,Signs Five Man Electrical Band,95.0,2021-10-15,1755040.0,[],0.0,0.235,0.424,246027.0,0.81,0.0,7.0,0.0906,-7.861,0.0706,154.26,4.0,0.67
0,She's a Lady,Tom Jones,0,Tom Jones,She's a Lady Tom Jones,183.0,1971-05-01,777371.0,"['adult standards', 'british invasion', 'mellow gold']",64.0,0.212,0.51,174147.0,0.876,0.0,2.0,0.248,-9.101,0.161,119.702,4.0,0.624
0,I've Found Someone of My Own,The Free Movement,0,The Free Movement,I've Found Someone of My Own The Free Movement,161.0,2020-07-17,185.0,[],16.0,0.3,0.504,222333.0,0.543,7.81e-06,2.0,0.383,-12.01,0.0323,91.413,4.0,0.575
0,Superstar,Murray Head & The Trinidad Singers,0,Murray Head & The Trinidad Singers,Superstar Murray Head & The Trinidad Singers,167.0,1970-01-01,4583.0,[],0.0,0.0569,0.404,255827.0,0.669,0.0,9.0,0.429,-5.481,0.0417,122.29,4.0,0.526
0,Amos Moses,Jerry Reed,0,Jerry Reed,Amos Moses Jerry Reed,136.0,1970-12-01,354291.0,"['country', 'country rock']",54.0,0.4,0.738,139227.0,0.723,0.00134,2.0,0.0166,-10.356,0.0728,105.541,4.0,0.95
0,Temptation Eyes,The Grass Roots,0,The Grass Roots,Temptation Eyes The Grass Roots,184.0,1969-11-01,196222.0,"['bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'sunshine pop']",47.0,0.0104,0.555,159173.0,0.869,0.000156,3.0,0.108,-5.479,0.0278,134.892,4.0,0.84
0,Superstar,The Carpenters,0,The Carpenters,Superstar The Carpenters,184.0,1971,2662950.0,"['adult standards', 'mellow gold', 'soft rock']",72.0,0.728,0.306,231507.0,0.253,4.89e-05,8.0,0.138,-11.177,0.0294,83.175,4.0,0.171
0,My Sweet Lord,George Harrison,0,George Harrison,My Sweet Lord George Harrison,183.0,1970-11-27,2333232.0,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",68.0,0.0972,0.537,281227.0,0.701,0.0,1.0,0.0832,-8.913,0.0335,120.919,4.0,0.583
0,Sweet and Innocent,Donny Osmond,0,Donny Osmond,Sweet and Innocent Donny Osmond,184.0,1971-09-05,92006.0,"['adult standards', 'bubblegum pop', 'classic uk pop']",56.0,0.498,0.762,182187.0,0.786,0.000201,0.0,0.141,-5.08,0.044,125.524,4.0,0.969
